event_time_s,label
2.060000,pinch
3.480000,pinch
5.140000,pinch
6.920000,pinch
9.040000,pinch
10.940000,pinch
12.880000,pinch
14.820000,pinch
16.860000,pinch
18.860000,pinch
21.020000,pinch
22.980000,pinch
24.880000,pinch
26.920000,pinch
28.980000,pinch
31.220000,pinch
33.320000,pinch
35.460000,pinch
37.460000,pinch
39.580000,pinch
41.560000,pinch
43.780000,pinch
45.860000,pinch
48.200000,pinch
50.240000,pinch
52.440000,pinch
54.680000,pinch
56.820000,pinch
58.900000,pinch
61.080000,pinch
