event_time_s,label
10.080000,pinch
11.820000,pinch
13.580000,pinch
15.740000,pinch
17.720000,pinch
20.140000,pinch
22.160000,pinch
24.340000,pinch
26.380000,pinch
28.480000,pinch
30.600000,pinch
32.560000,pinch
34.460000,pinch
36.480000,pinch
38.320000,pinch
40.100000,pinch
42.180000,pinch
43.940000,pinch
46.220000,pinch
49.660000,pinch
51.800000,pinch
53.580000,pinch
55.460000,pinch
57.340000,pinch
59.420000,pinch
61.560000,pinch
63.440000,pinch
65.340000,pinch
67.240000,pinch
