event_time_s,label
1.540000,pinch
3.180000,pinch
4.680000,pinch
6.240000,pinch
7.860000,pinch
9.520000,pinch
11.140000,pinch
12.680000,pinch
14.320000,pinch
15.900000,pinch
17.560000,pinch
19.300000,pinch
21.020000,pinch
23.020000,pinch
24.580000,pinch
26.020000,pinch
27.660000,pinch
29.280000,pinch
31.020000,pinch
32.780000,pinch
34.640000,pinch
36.160000,pinch
37.800000,pinch
39.520000,pinch
41.160000,pinch
42.720000,pinch
44.460000,pinch
46.300000,pinch
48.240000,pinch
