event_time_s,label
4.400000,pinch
5.300000,pinch
6.580000,pinch
7.720000,pinch
9.620000,pinch
11.120000,pinch
12.300000,pinch
13.500000,pinch
14.700000,pinch
16.060000,pinch
17.800000,pinch
19.680000,pinch
21.460000,pinch
23.080000,pinch
24.580000,pinch
25.960000,pinch
27.560000,pinch
29.000000,pinch
30.460000,pinch
31.880000,pinch
33.240000,pinch
34.820000,pinch
36.400000,pinch
37.960000,pinch
39.360000,pinch
40.700000,pinch
42.120000,pinch
43.620000,pinch
45.060000,pinch
46.480000,pinch
48.020000,pinch
49.540000,pinch
50.960000,pinch
52.260000,pinch
53.600000,pinch
55.140000,pinch
56.660000,pinch
58.060000,pinch
59.420000,pinch
60.960000,pinch
62.280000,pinch
63.600000,pinch
65.020000,pinch
66.620000,pinch
68.240000,pinch
69.760000,pinch
71.040000,pinch
72.300000,pinch
73.740000,pinch
75.080000,pinch
76.560000,pinch
78.020000,pinch
79.280000,pinch
80.640000,pinch
82.020000,pinch
83.600000,pinch
84.980000,pinch
86.540000,pinch
88.240000,pinch
89.740000,pinch
91.280000,pinch
92.700000,pinch
94.140000,pinch
95.440000,pinch
96.880000,pinch
98.260000,pinch
99.700000,pinch
101.180000,pinch
102.760000,pinch
104.480000,pinch
106.040000,pinch
107.560000,pinch
109.140000,pinch
110.660000,pinch
112.240000,pinch
113.660000,pinch
115.060000,pinch
116.620000,pinch
118.360000,pinch
120.000000,pinch
121.680000,pinch
123.160000,pinch
124.760000,pinch
126.500000,pinch
127.980000,pinch
129.460000,pinch
131.080000,pinch
132.600000,pinch
134.140000,pinch
135.880000,pinch
137.460000,pinch
138.980000,pinch
140.520000,pinch
141.900000,pinch
143.380000,pinch
144.980000,pinch
146.540000,pinch
147.960000,pinch
149.660000,pinch
151.280000,pinch
153.060000,pinch
154.740000,pinch
156.620000,pinch
158.280000,pinch
159.820000,pinch
161.460000,pinch
163.320000,pinch
164.900000,pinch
166.520000,pinch
168.100000,pinch
