event_time_s,label
1.680000,pinch
3.580000,pinch
5.240000,pinch
7.280000,pinch
9.400000,pinch
11.380000,pinch
13.700000,pinch
15.940000,pinch
18.100000,pinch
20.360000,pinch
22.640000,pinch
24.840000,pinch
27.140000,pinch
29.140000,pinch
31.200000,pinch
33.200000,pinch
35.180000,pinch
37.520000,pinch
39.780000,pinch
42.340000,pinch
44.620000,pinch
46.660000,pinch
48.740000,pinch
50.720000,pinch
53.020000,pinch
55.120000,pinch
57.100000,pinch
59.240000,pinch
61.580000,pinch
63.820000,pinch
