event_time_s,label
2.780000,pinch
4.640000,pinch
6.240000,pinch
8.520000,pinch
10.320000,pinch
12.380000,pinch
14.380000,pinch
16.460000,pinch
18.920000,pinch
20.380000,pinch
23.300000,pinch
25.660000,pinch
28.480000,pinch
30.540000,pinch
33.120000,pinch
38.600000,pinch
40.320000,pinch
41.920000,pinch
43.820000,pinch
45.500000,pinch
46.960000,pinch
48.680000,pinch
50.460000,pinch
52.020000,pinch
53.640000,pinch
55.620000,pinch
57.120000,pinch
58.680000,pinch
60.280000,pinch
61.580000,pinch
62.760000,pinch
63.600000,pinch
64.640000,pinch
66.080000,pinch
67.620000,pinch
