event_time_s,label
5.220000,pinch
7.200000,pinch
9.560000,pinch
11.480000,pinch
14.140000,pinch
16.480000,pinch
18.920000,pinch
21.220000,pinch
23.580000,pinch
26.340000,pinch
28.540000,pinch
30.920000,pinch
32.960000,pinch
35.020000,pinch
37.180000,pinch
39.100000,pinch
41.260000,pinch
43.240000,pinch
45.320000,pinch
47.520000,pinch
50.340000,pinch
52.880000,pinch
56.380000,pinch
59.060000,pinch
61.540000,pinch
64.180000,pinch
66.880000,pinch
69.540000,pinch
71.840000,pinch
74.500000,pinch
76.920000,pinch
79.380000,pinch
