event_time_s,label
4.360000,pinch
6.080000,pinch
7.760000,pinch
9.520000,pinch
11.640000,pinch
13.480000,pinch
15.300000,pinch
17.120000,pinch
18.880000,pinch
20.720000,pinch
22.660000,pinch
24.680000,pinch
26.540000,pinch
28.440000,pinch
30.500000,pinch
32.520000,pinch
34.060000,pinch
35.680000,pinch
37.380000,pinch
39.160000,pinch
40.800000,pinch
42.640000,pinch
44.580000,pinch
46.400000,pinch
48.280000,pinch
50.380000,pinch
52.360000,pinch
54.380000,pinch
56.320000,pinch
58.300000,pinch
