event_time_s,label
2.740000,pinch
4.020000,pinch
5.860000,pinch
7.520000,pinch
9.160000,pinch
10.900000,pinch
12.480000,pinch
14.320000,pinch
16.220000,pinch
18.000000,pinch
19.820000,pinch
21.440000,pinch
23.160000,pinch
24.840000,pinch
26.480000,pinch
28.220000,pinch
29.660000,pinch
31.300000,pinch
32.940000,pinch
34.500000,pinch
36.100000,pinch
37.820000,pinch
39.420000,pinch
41.000000,pinch
42.560000,pinch
44.260000,pinch
45.860000,pinch
47.620000,pinch
49.280000,pinch
51.040000,pinch
52.660000,pinch
54.460000,pinch
56.300000,pinch
58.120000,pinch
60.000000,pinch
