event_time_s,label
10.680000,pinch
12.500000,pinch
14.260000,pinch
16.100000,pinch
18.000000,pinch
19.980000,pinch
21.660000,pinch
23.660000,pinch
25.540000,pinch
27.540000,pinch
29.260000,pinch
31.100000,pinch
32.640000,pinch
34.640000,pinch
36.420000,pinch
38.120000,pinch
39.940000,pinch
41.820000,pinch
43.520000,pinch
45.340000,pinch
47.020000,pinch
48.980000,pinch
50.600000,pinch
52.340000,pinch
54.100000,pinch
56.060000,pinch
57.820000,pinch
59.500000,pinch
61.160000,pinch
62.960000,pinch
