event_time_s,label
3.440000,pinch
5.280000,pinch
6.960000,pinch
8.620000,pinch
10.220000,pinch
11.900000,pinch
13.620000,pinch
15.380000,pinch
17.020000,pinch
18.680000,pinch
20.380000,pinch
22.120000,pinch
24.060000,pinch
25.740000,pinch
27.460000,pinch
29.240000,pinch
30.820000,pinch
32.500000,pinch
34.240000,pinch
36.160000,pinch
37.900000,pinch
39.740000,pinch
41.680000,pinch
43.540000,pinch
45.560000,pinch
47.420000,pinch
49.220000,pinch
51.140000,pinch
53.120000,pinch
54.860000,pinch
