event_time_s,label
2.240000,pinch
4.100000,pinch
6.840000,pinch
8.940000,pinch
11.140000,pinch
13.400000,pinch
15.500000,pinch
17.500000,pinch
19.640000,pinch
21.880000,pinch
24.100000,pinch
26.380000,pinch
28.700000,pinch
31.060000,pinch
33.320000,pinch
35.460000,pinch
38.500000,pinch
41.180000,pinch
43.800000,pinch
46.400000,pinch
48.960000,pinch
51.700000,pinch
54.440000,pinch
56.820000,pinch
59.180000,pinch
61.520000,pinch
63.840000,pinch
66.460000,pinch
68.660000,pinch
71.200000,pinch
