event_time_s,label
2.600000,pinch
4.720000,pinch
6.480000,pinch
8.640000,pinch
10.600000,pinch
12.500000,pinch
14.240000,pinch
16.200000,pinch
18.260000,pinch
20.520000,pinch
22.720000,pinch
24.900000,pinch
27.120000,pinch
29.340000,pinch
31.580000,pinch
33.980000,pinch
36.120000,pinch
38.580000,pinch
40.600000,pinch
42.860000,pinch
45.200000,pinch
47.280000,pinch
49.480000,pinch
51.420000,pinch
53.880000,pinch
55.700000,pinch
57.680000,pinch
59.480000,pinch
61.460000,pinch
63.840000,pinch
