event_time_s,label
4.860000,pinch
6.960000,pinch
9.100000,pinch
11.140000,pinch
13.440000,pinch
15.540000,pinch
17.440000,pinch
19.520000,pinch
21.760000,pinch
23.800000,pinch
25.560000,pinch
27.520000,pinch
29.420000,pinch
31.280000,pinch
33.460000,pinch
35.660000,pinch
37.740000,pinch
39.860000,pinch
41.880000,pinch
43.820000,pinch
45.700000,pinch
47.740000,pinch
49.700000,pinch
51.820000,pinch
53.940000,pinch
56.020000,pinch
58.140000,pinch
60.060000,pinch
62.060000,pinch
64.200000,pinch
