event_time_s,label
3.840000,pinch
5.280000,pinch
6.640000,pinch
8.520000,pinch
10.360000,pinch
12.180000,pinch
13.860000,pinch
15.420000,pinch
17.160000,pinch
18.680000,pinch
20.420000,pinch
22.160000,pinch
24.820000,pinch
27.080000,pinch
29.340000,pinch
31.740000,pinch
34.040000,pinch
36.340000,pinch
38.560000,pinch
40.840000,pinch
43.080000,pinch
45.160000,pinch
47.320000,pinch
49.560000,pinch
51.980000,pinch
54.180000,pinch
56.440000,pinch
58.760000,pinch
61.000000,pinch
63.300000,pinch
65.760000,pinch
