event_time_s,label
5.640000,clench
7.680000,clench
9.560000,clench
11.500000,clench
13.780000,clench
15.820000,clench
17.900000,clench
20.060000,clench
22.000000,clench
23.900000,clench
26.120000,clench
28.140000,clench
30.380000,clench
32.580000,clench
34.660000,clench
36.820000,clench
38.760000,clench
40.740000,clench
42.920000,clench
44.840000,clench
46.680000,clench
48.800000,clench
50.840000,clench
53.060000,clench
54.980000,clench
57.060000,clench
58.860000,clench
60.760000,clench
62.600000,clench
64.420000,clench
