event_time_s,label
3.500000,clench
4.880000,clench
6.060000,clench
7.300000,clench
8.620000,clench
10.540000,clench
12.260000,clench
14.100000,clench
15.900000,clench
17.520000,clench
19.080000,clench
20.820000,clench
22.520000,clench
24.260000,clench
25.940000,clench
27.620000,clench
29.180000,clench
30.960000,clench
32.660000,clench
34.440000,clench
36.300000,clench
37.720000,clench
39.400000,clench
40.680000,clench
42.240000,clench
43.960000,clench
45.540000,clench
47.080000,clench
48.420000,clench
50.160000,clench
51.680000,clench
53.080000,clench
54.620000,clench
56.060000,clench
57.500000,clench
59.220000,clench
60.600000,clench
62.100000,clench
63.480000,clench
65.160000,clench
66.860000,clench
68.600000,clench
70.180000,clench
71.620000,clench
73.060000,clench
74.480000,clench
75.920000,clench
77.240000,clench
78.700000,clench
80.140000,clench
81.740000,clench
83.620000,clench
85.420000,clench
87.320000,clench
89.240000,clench
91.500000,clench
93.440000,clench
95.160000,clench
96.920000,clench
98.560000,clench
100.140000,clench
102.000000,clench
103.760000,clench
105.560000,clench
107.280000,clench
108.880000,clench
110.500000,clench
112.100000,clench
113.920000,clench
115.440000,clench
116.940000,clench
118.460000,clench
120.040000,clench
121.560000,clench
123.020000,clench
124.620000,clench
126.220000,clench
127.640000,clench
129.420000,clench
131.180000,clench
133.000000,clench
134.940000,clench
137.040000,clench
138.880000,clench
140.860000,clench
142.900000,clench
144.720000,clench
146.620000,clench
148.480000,clench
150.360000,clench
152.100000,clench
153.960000,clench
155.760000,clench
157.260000,clench
158.980000,clench
160.780000,clench
164.240000,clench
165.580000,clench
167.260000,clench
168.720000,clench
170.360000,clench
171.900000,clench
173.520000,clench
