event_time_s,label
1.820000,clench
3.460000,clench
4.940000,clench
6.600000,clench
8.220000,clench
9.780000,clench
11.460000,clench
13.400000,clench
15.040000,clench
16.680000,clench
18.400000,clench
20.460000,clench
22.200000,clench
23.980000,clench
25.560000,clench
27.380000,clench
28.980000,clench
30.660000,clench
32.340000,clench
34.080000,clench
35.900000,clench
37.740000,clench
39.640000,clench
41.240000,clench
42.820000,clench
44.800000,clench
46.460000,clench
48.060000,clench
49.640000,clench
51.180000,clench
