event_time_s,label
7.740000,clench
9.760000,clench
11.740000,clench
13.660000,clench
15.300000,clench
16.780000,clench
18.420000,clench
20.060000,clench
21.700000,clench
23.480000,clench
24.960000,clench
26.700000,clench
28.520000,clench
30.280000,clench
32.160000,clench
33.820000,clench
35.780000,clench
38.160000,clench
40.120000,clench
41.980000,clench
43.800000,clench
45.500000,clench
47.380000,clench
49.220000,clench
51.080000,clench
52.900000,clench
54.800000,clench
56.700000,clench
58.540000,clench
60.440000,clench
