event_time_s,label
2.360000,clench
4.420000,clench
6.300000,clench
8.260000,clench
10.180000,clench
12.140000,clench
14.200000,clench
16.260000,clench
18.320000,clench
20.340000,clench
22.400000,clench
24.360000,clench
26.340000,clench
28.240000,clench
30.340000,clench
32.100000,clench
34.000000,clench
35.920000,clench
38.340000,clench
40.380000,clench
42.360000,clench
44.280000,clench
46.300000,clench
48.200000,clench
50.140000,clench
52.240000,clench
54.360000,clench
56.420000,clench
58.720000,clench
60.920000,clench
