event_time_s,label
9.300000,clench
11.060000,clench
13.060000,clench
15.140000,clench
17.000000,clench
18.600000,clench
20.320000,clench
22.220000,clench
24.220000,clench
25.720000,clench
27.400000,clench
29.180000,clench
30.800000,clench
32.360000,clench
34.340000,clench
36.220000,clench
38.080000,clench
39.820000,clench
41.860000,clench
43.740000,clench
45.740000,clench
47.560000,clench
49.280000,clench
51.140000,clench
52.920000,clench
54.980000,clench
56.620000,clench
58.620000,clench
60.780000,clench
