event_time_s,label
1.920000,clench
4.160000,clench
6.940000,clench
9.200000,clench
11.720000,clench
13.840000,clench
16.160000,clench
18.700000,clench
21.320000,clench
23.700000,clench
26.040000,clench
28.680000,clench
31.060000,clench
33.400000,clench
35.980000,clench
38.500000,clench
41.060000,clench
43.500000,clench
45.920000,clench
48.380000,clench
50.880000,clench
53.380000,clench
56.340000,clench
59.120000,clench
61.740000,clench
64.300000,clench
66.920000,clench
69.620000,clench
72.620000,clench
75.560000,clench
78.080000,clench
