event_time_s,label
5.360000,clench
7.440000,clench
9.780000,clench
12.320000,clench
14.960000,clench
17.260000,clench
19.680000,clench
22.200000,clench
24.620000,clench
27.380000,clench
30.000000,clench
32.320000,clench
34.620000,clench
37.160000,clench
39.360000,clench
41.620000,clench
44.020000,clench
46.260000,clench
48.500000,clench
51.020000,clench
53.760000,clench
55.860000,clench
58.060000,clench
60.440000,clench
62.740000,clench
64.740000,clench
67.080000,clench
69.220000,clench
70.980000,clench
73.160000,clench
75.600000,clench
