event_time_s,label
6.680000,clench
8.260000,clench
9.920000,clench
11.700000,clench
13.420000,clench
14.860000,clench
16.820000,clench
18.460000,clench
20.240000,clench
22.060000,clench
23.720000,clench
25.500000,clench
27.160000,clench
28.780000,clench
30.440000,clench
32.100000,clench
33.940000,clench
35.620000,clench
37.360000,clench
39.200000,clench
40.980000,clench
42.600000,clench
44.360000,clench
46.040000,clench
47.840000,clench
49.660000,clench
51.340000,clench
52.980000,clench
54.820000,clench
56.460000,clench
58.260000,clench
59.880000,clench
61.560000,clench
