event_time_s,label
1.260000,clench
3.700000,clench
5.800000,clench
8.180000,clench
10.560000,clench
12.880000,clench
15.120000,clench
17.600000,clench
19.840000,clench
21.880000,clench
24.180000,clench
26.260000,clench
28.560000,clench
31.520000,clench
33.960000,clench
36.480000,clench
38.800000,clench
41.080000,clench
43.500000,clench
45.840000,clench
48.380000,clench
50.540000,clench
53.020000,clench
55.300000,clench
57.780000,clench
60.160000,clench
62.500000,clench
65.060000,clench
67.540000,clench
70.360000,clench
