event_time_s,label
2.120000,clench
4.160000,clench
6.280000,clench
8.880000,clench
11.520000,clench
13.780000,clench
16.360000,clench
19.040000,clench
21.760000,clench
24.420000,clench
27.120000,clench
29.460000,clench
32.320000,clench
35.260000,clench
38.740000,clench
42.120000,clench
44.900000,clench
48.180000,clench
50.900000,clench
53.540000,clench
56.060000,clench
58.800000,clench
61.540000,clench
64.260000,clench
66.740000,clench
69.460000,clench
72.040000,clench
74.700000,clench
77.240000,clench
79.720000,clench
82.580000,clench
85.140000,clench
87.980000,clench
90.780000,clench
93.200000,clench
95.780000,clench
98.220000,clench
100.520000,clench
