event_time_s,label
2.440000,clench
4.000000,clench
5.760000,clench
7.280000,clench
8.840000,clench
10.720000,clench
12.360000,clench
14.000000,clench
15.620000,clench
17.140000,clench
18.960000,clench
20.460000,clench
21.700000,clench
23.260000,clench
24.860000,clench
26.540000,clench
28.460000,clench
30.280000,clench
32.140000,clench
33.960000,clench
35.640000,clench
37.480000,clench
38.880000,clench
40.520000,clench
42.340000,clench
43.800000,clench
45.160000,clench
46.700000,clench
48.120000,clench
50.020000,clench
