event_time_s,label
4.700000,clench
6.640000,clench
8.440000,clench
10.200000,clench
12.160000,clench
13.980000,clench
15.760000,clench
17.540000,clench
19.360000,clench
21.140000,clench
23.260000,clench
25.420000,clench
27.520000,clench
29.420000,clench
31.580000,clench
33.980000,clench
35.920000,clench
38.360000,clench
40.460000,clench
42.780000,clench
45.200000,clench
47.720000,clench
49.960000,clench
52.340000,clench
54.500000,clench
57.020000,clench
59.380000,clench
61.720000,clench
63.900000,clench
66.120000,clench
