event_time_s,label
2.400000,clench
4.240000,clench
5.920000,clench
7.740000,clench
9.640000,clench
11.440000,clench
13.260000,clench
15.240000,clench
17.360000,clench
19.040000,clench
20.960000,clench
22.720000,clench
24.260000,clench
26.060000,clench
28.040000,clench
29.860000,clench
31.980000,clench
34.220000,clench
36.000000,clench
37.860000,clench
39.760000,clench
41.780000,clench
43.800000,clench
45.860000,clench
47.840000,clench
49.720000,clench
51.840000,clench
53.720000,clench
55.800000,clench
58.040000,clench
60.240000,clench
