event_time_s,label
2.980000,clench
4.860000,clench
6.840000,clench
8.980000,clench
10.800000,clench
12.820000,clench
15.060000,clench
17.280000,clench
19.340000,clench
21.580000,clench
23.980000,clench
26.680000,clench
28.780000,clench
31.240000,clench
33.500000,clench
35.480000,clench
37.500000,clench
39.900000,clench
42.480000,clench
44.580000,clench
46.620000,clench
48.640000,clench
50.920000,clench
53.240000,clench
55.540000,clench
57.940000,clench
59.980000,clench
62.120000,clench
64.180000,clench
66.660000,clench
