event_time_s,label
2.840000,clench
4.760000,clench
7.060000,clench
9.400000,clench
11.500000,clench
13.420000,clench
15.240000,clench
17.220000,clench
19.000000,clench
20.800000,clench
22.520000,clench
24.420000,clench
26.220000,clench
28.240000,clench
30.300000,clench
32.240000,clench
34.100000,clench
36.180000,clench
38.480000,clench
40.580000,clench
42.680000,clench
44.920000,clench
47.300000,clench
49.520000,clench
52.200000,clench
54.360000,clench
56.580000,clench
58.860000,clench
61.380000,clench
63.860000,clench
65.760000,clench
