event_time_s,label
3.360000,clench
5.460000,clench
7.400000,clench
9.600000,clench
12.040000,clench
14.120000,clench
16.300000,clench
18.640000,clench
20.860000,clench
22.920000,clench
25.020000,clench
27.180000,clench
29.720000,clench
32.320000,clench
34.600000,clench
36.780000,clench
38.900000,clench
41.040000,clench
43.420000,clench
46.060000,clench
48.440000,clench
51.100000,clench
53.200000,clench
55.440000,clench
57.760000,clench
60.060000,clench
62.380000,clench
64.520000,clench
66.820000,clench
69.240000,clench
