event_time_s,label
1.800000,clench
3.400000,clench
5.420000,clench
7.220000,clench
9.000000,clench
10.620000,clench
12.560000,clench
14.640000,clench
16.740000,clench
18.660000,clench
20.420000,clench
22.080000,clench
23.680000,clench
25.340000,clench
27.100000,clench
28.980000,clench
30.920000,clench
32.760000,clench
34.680000,clench
36.440000,clench
38.240000,clench
40.360000,clench
42.060000,clench
44.360000,clench
46.040000,clench
47.760000,clench
49.320000,clench
50.880000,clench
52.120000,clench
53.620000,clench
