event_time_s,label
6.200000,clench
8.420000,clench
10.400000,clench
12.360000,clench
14.500000,clench
16.560000,clench
18.740000,clench
20.920000,clench
22.820000,clench
24.960000,clench
27.080000,clench
29.200000,clench
31.360000,clench
33.660000,clench
35.820000,clench
38.160000,clench
40.260000,clench
42.420000,clench
44.540000,clench
46.800000,clench
48.820000,clench
50.800000,clench
52.940000,clench
55.180000,clench
57.340000,clench
59.380000,clench
61.420000,clench
63.560000,clench
65.500000,clench
67.960000,clench
