event_time_s,label
1.920000,clench
3.600000,clench
5.580000,clench
7.480000,clench
9.620000,clench
11.760000,clench
13.760000,clench
15.900000,clench
17.860000,clench
20.040000,clench
22.060000,clench
24.080000,clench
26.200000,clench
28.080000,clench
30.240000,clench
32.400000,clench
34.640000,clench
36.980000,clench
39.000000,clench
41.240000,clench
43.560000,clench
45.680000,clench
47.880000,clench
49.880000,clench
52.080000,clench
54.240000,clench
56.480000,clench
58.620000,clench
60.880000,clench
63.080000,clench
