event_time_s,label
3.700000,clench
6.060000,clench
9.520000,clench
12.520000,clench
15.480000,clench
19.040000,clench
21.940000,clench
25.920000,clench
29.500000,clench
32.160000,clench
35.700000,clench
38.180000,clench
40.780000,clench
43.520000,clench
46.460000,clench
49.520000,clench
52.060000,clench
55.080000,clench
58.060000,clench
61.120000,clench
63.720000,clench
66.200000,clench
69.000000,clench
71.520000,clench
75.120000,clench
78.720000,clench
81.880000,clench
84.820000,clench
87.580000,clench
89.960000,clench
