event_time_s,label
5.960000,clench
7.420000,clench
8.780000,clench
10.000000,clench
11.300000,clench
12.600000,clench
14.060000,clench
15.540000,clench
17.040000,clench
18.320000,clench
19.780000,clench
21.140000,clench
22.600000,clench
24.040000,clench
25.440000,clench
26.860000,clench
28.140000,clench
29.480000,clench
30.660000,clench
32.020000,clench
33.360000,clench
34.760000,clench
36.100000,clench
37.360000,clench
38.640000,clench
39.820000,clench
41.140000,clench
42.380000,clench
43.520000,clench
44.720000,clench
