event_time_s,label
3.020000,clench
5.040000,clench
7.560000,clench
10.380000,clench
13.080000,clench
15.700000,clench
18.140000,clench
20.460000,clench
23.540000,clench
25.800000,clench
28.140000,clench
30.720000,clench
33.160000,clench
35.620000,clench
38.360000,clench
41.340000,clench
43.900000,clench
46.980000,clench
49.860000,clench
52.580000,clench
55.440000,clench
58.560000,clench
61.140000,clench
64.100000,clench
66.700000,clench
69.240000,clench
72.200000,clench
74.360000,clench
76.740000,clench
79.300000,clench
81.500000,clench
