event_time_s,label
3.100000,clench
5.180000,clench
7.320000,clench
9.100000,clench
11.180000,clench
13.180000,clench
15.320000,clench
17.040000,clench
18.920000,clench
20.720000,clench
22.560000,clench
24.180000,clench
25.860000,clench
27.640000,clench
29.720000,clench
31.580000,clench
33.520000,clench
35.280000,clench
37.360000,clench
39.360000,clench
41.080000,clench
42.920000,clench
44.720000,clench
46.580000,clench
48.500000,clench
50.340000,clench
52.340000,clench
54.500000,clench
56.480000,clench
58.620000,clench
60.720000,clench
62.840000,clench
64.640000,clench
69.060000,clench
71.260000,clench
73.120000,clench
74.940000,clench
76.440000,clench
78.180000,clench
80.100000,clench
82.020000,clench
83.980000,clench
86.040000,clench
87.820000,clench
89.400000,clench
91.160000,clench
93.060000,clench
95.020000,clench
96.840000,clench
98.840000,clench
101.180000,clench
103.200000,clench
105.140000,clench
107.280000,clench
109.200000,clench
111.020000,clench
113.020000,clench
115.100000,clench
117.140000,clench
119.160000,clench
120.920000,clench
122.900000,clench
124.700000,clench
126.500000,clench
128.520000,clench
130.320000,clench
132.340000,clench
134.180000,clench
136.120000,clench
137.820000,clench
139.640000,clench
141.540000,clench
143.320000,clench
145.140000,clench
146.920000,clench
148.820000,clench
150.600000,clench
152.480000,clench
154.700000,clench
156.960000,clench
159.060000,clench
161.200000,clench
163.200000,clench
165.520000,clench
167.320000,clench
169.360000,clench
175.240000,clench
177.220000,clench
179.160000,clench
181.320000,clench
183.340000,clench
185.320000,clench
187.460000,clench
189.380000,clench
