event_time_s,label
3.640000,clench
5.560000,clench
7.440000,clench
9.400000,clench
11.280000,clench
13.160000,clench
15.220000,clench
17.500000,clench
19.400000,clench
21.340000,clench
23.340000,clench
25.280000,clench
27.080000,clench
29.100000,clench
30.820000,clench
32.980000,clench
34.880000,clench
36.860000,clench
39.000000,clench
41.340000,clench
43.520000,clench
45.800000,clench
48.020000,clench
49.980000,clench
52.060000,clench
54.860000,clench
56.920000,clench
61.120000,clench
63.340000,clench
65.620000,clench
68.220000,clench
