event_time_s,label
1.920000,clench
3.580000,clench
5.780000,clench
7.980000,clench
10.120000,clench
12.220000,clench
14.320000,clench
16.580000,clench
18.600000,clench
20.660000,clench
22.900000,clench
25.200000,clench
27.340000,clench
29.360000,clench
31.360000,clench
33.160000,clench
35.280000,clench
37.680000,clench
39.740000,clench
41.680000,clench
43.500000,clench
45.420000,clench
47.220000,clench
49.260000,clench
51.260000,clench
53.180000,clench
55.200000,clench
57.300000,clench
59.460000,clench
61.900000,clench
