event_time_s,label
1.500000,clench
3.420000,clench
5.680000,clench
8.160000,clench
10.240000,clench
12.340000,clench
14.640000,clench
16.700000,clench
19.060000,clench
21.220000,clench
23.360000,clench
25.800000,clench
28.160000,clench
30.400000,clench
32.820000,clench
35.080000,clench
37.380000,clench
39.460000,clench
41.780000,clench
44.220000,clench
46.440000,clench
48.420000,clench
50.820000,clench
52.740000,clench
55.100000,clench
57.580000,clench
59.700000,clench
61.920000,clench
64.020000,clench
66.060000,clench
