event_time_s,label
3.140000,clench
4.620000,clench
6.300000,clench
8.100000,clench
9.820000,clench
11.680000,clench
13.420000,clench
15.340000,clench
17.220000,clench
19.080000,clench
21.020000,clench
22.940000,clench
24.720000,clench
26.780000,clench
28.780000,clench
30.820000,clench
32.760000,clench
34.500000,clench
36.320000,clench
38.160000,clench
39.860000,clench
41.760000,clench
43.660000,clench
45.420000,clench
47.240000,clench
48.980000,clench
50.940000,clench
52.700000,clench
54.540000,clench
55.840000,clench
57.640000,clench
60.040000,clench
61.920000,clench
63.640000,clench
65.200000,clench
67.320000,clench
