event_time_s,label
2.500000,clench
4.200000,clench
6.060000,clench
7.940000,clench
9.920000,clench
11.960000,clench
14.160000,clench
16.480000,clench
18.660000,clench
20.960000,clench
23.200000,clench
25.300000,clench
27.360000,clench
29.480000,clench
31.400000,clench
33.340000,clench
35.420000,clench
37.600000,clench
39.680000,clench
41.700000,clench
43.960000,clench
46.260000,clench
48.500000,clench
50.480000,clench
52.660000,clench
54.740000,clench
56.540000,clench
58.320000,clench
60.520000,clench
62.640000,clench
