event_time_s,label
5.300000,clench
6.980000,clench
9.240000,clench
11.560000,clench
14.280000,clench
16.520000,clench
18.620000,clench
20.740000,clench
22.940000,clench
24.860000,clench
27.120000,clench
29.200000,clench
31.220000,clench
33.440000,clench
35.560000,clench
37.580000,clench
39.740000,clench
41.780000,clench
44.040000,clench
46.280000,clench
50.120000,clench
52.640000,clench
54.940000,clench
57.340000,clench
59.920000,clench
62.360000,clench
64.640000,clench
66.940000,clench
69.180000,clench
71.260000,clench
73.460000,clench
75.780000,clench
77.880000,clench
79.940000,clench
82.100000,clench
84.140000,clench
86.080000,clench
88.200000,clench
