event_time_s,label
5.200000,clench
7.260000,clench
9.620000,clench
11.940000,clench
14.020000,clench
16.200000,clench
18.300000,clench
20.340000,clench
22.460000,clench
24.860000,clench
27.040000,clench
28.900000,clench
30.840000,clench
32.700000,clench
34.600000,clench
36.680000,clench
38.840000,clench
40.820000,clench
43.080000,clench
45.240000,clench
47.580000,clench
49.740000,clench
51.680000,clench
54.020000,clench
56.340000,clench
58.340000,clench
60.560000,clench
62.760000,clench
65.320000,clench
67.360000,clench
69.340000,clench
71.100000,clench
73.320000,clench
75.480000,clench
77.460000,clench
79.460000,clench
81.600000,clench
83.740000,clench
86.260000,clench
88.900000,clench
91.060000,clench
93.360000,clench
95.660000,clench
97.860000,clench
100.320000,clench
102.740000,clench
105.000000,clench
107.280000,clench
109.540000,clench
111.760000,clench
114.040000,clench
117.060000,clench
119.340000,clench
121.840000,clench
124.960000,clench
127.880000,clench
130.360000,clench
132.880000,clench
135.740000,clench
138.000000,clench
140.360000,clench
142.920000,clench
146.080000,clench
149.180000,clench
151.660000,clench
154.640000,clench
157.760000,clench
160.240000,clench
163.200000,clench
165.980000,clench
168.600000,clench
171.600000,clench
174.560000,clench
177.060000,clench
179.460000,clench
181.820000,clench
184.220000,clench
189.140000,clench
191.380000,clench
193.540000,clench
195.960000,clench
198.680000,clench
201.000000,clench
203.580000,clench
206.280000,clench
209.400000,clench
212.820000,clench
216.100000,clench
218.900000,clench
221.140000,clench
223.160000,clench
225.080000,clench
227.100000,clench
229.000000,clench
231.280000,clench
233.440000,clench
235.820000,clench
238.500000,clench
241.180000,clench
243.680000,clench
246.180000,clench
248.840000,clench
251.360000,clench
254.020000,clench
256.440000,clench
258.820000,clench
261.540000,clench
263.800000,clench
266.420000,clench
269.300000,clench
271.460000,clench
273.420000,clench
