event_time_s,label
1.980000,clench
3.640000,clench
5.520000,clench
7.380000,clench
9.180000,clench
11.100000,clench
12.900000,clench
14.800000,clench
16.720000,clench
18.660000,clench
20.500000,clench
22.220000,clench
24.480000,clench
26.460000,clench
28.500000,clench
30.320000,clench
32.180000,clench
34.120000,clench
36.220000,clench
38.220000,clench
40.220000,clench
42.280000,clench
44.260000,clench
46.780000,clench
48.800000,clench
50.960000,clench
53.020000,clench
54.940000,clench
56.900000,clench
58.820000,clench
