event_time_s,label
2.060000,pinch
4.380000,pinch
7.060000,pinch
9.880000,pinch
12.440000,pinch
14.540000,pinch
16.900000,pinch
19.340000,pinch
21.940000,pinch
23.980000,pinch
26.200000,pinch
28.240000,pinch
30.700000,pinch
32.740000,pinch
34.680000,pinch
36.820000,pinch
38.960000,pinch
40.960000,pinch
43.020000,pinch
45.360000,pinch
47.540000,pinch
49.820000,pinch
51.880000,pinch
53.800000,pinch
56.220000,pinch
58.240000,pinch
60.500000,pinch
62.860000,pinch
65.120000,pinch
67.360000,pinch
69.600000,pinch
71.820000,pinch
73.740000,pinch
