event_time_s,label
5.600000,pinch
6.880000,pinch
8.380000,pinch
10.160000,pinch
13.260000,pinch
14.740000,pinch
16.320000,pinch
17.760000,pinch
19.420000,pinch
20.960000,pinch
22.480000,pinch
24.140000,pinch
25.900000,pinch
27.620000,pinch
29.400000,pinch
31.200000,pinch
32.920000,pinch
34.600000,pinch
36.440000,pinch
37.860000,pinch
39.500000,pinch
41.380000,pinch
43.260000,pinch
44.740000,pinch
46.640000,pinch
48.740000,pinch
50.600000,pinch
52.640000,pinch
54.560000,pinch
