event_time_s,label
5.400000,pinch
7.960000,pinch
10.620000,pinch
13.320000,pinch
16.020000,pinch
18.240000,pinch
20.700000,pinch
23.500000,pinch
26.000000,pinch
28.340000,pinch
30.600000,pinch
32.660000,pinch
35.300000,pinch
37.680000,pinch
39.900000,pinch
41.980000,pinch
44.140000,pinch
46.220000,pinch
48.240000,pinch
49.820000,pinch
52.320000,pinch
54.420000,pinch
56.320000,pinch
58.500000,pinch
60.600000,pinch
62.740000,pinch
64.900000,pinch
67.300000,pinch
69.140000,pinch
71.480000,pinch
