event_time_s,label
2.700000,pinch
4.580000,pinch
6.620000,pinch
8.640000,pinch
10.520000,pinch
12.540000,pinch
14.600000,pinch
16.420000,pinch
18.400000,pinch
20.540000,pinch
22.580000,pinch
24.540000,pinch
26.480000,pinch
28.520000,pinch
30.400000,pinch
32.560000,pinch
34.760000,pinch
36.900000,pinch
39.220000,pinch
41.400000,pinch
43.760000,pinch
45.960000,pinch
48.140000,pinch
50.300000,pinch
52.420000,pinch
54.740000,pinch
56.940000,pinch
59.040000,pinch
61.060000,pinch
63.240000,pinch
