event_time_s,label
6.720000,pinch
9.100000,pinch
11.260000,pinch
13.500000,pinch
15.640000,pinch
17.660000,pinch
19.720000,pinch
21.620000,pinch
23.580000,pinch
25.480000,pinch
27.660000,pinch
30.140000,pinch
32.300000,pinch
34.760000,pinch
37.100000,pinch
39.740000,pinch
42.380000,pinch
44.900000,pinch
47.260000,pinch
49.480000,pinch
51.680000,pinch
53.860000,pinch
55.780000,pinch
57.800000,pinch
59.940000,pinch
61.840000,pinch
63.720000,pinch
65.840000,pinch
68.080000,pinch
69.960000,pinch
72.200000,pinch
74.200000,pinch
76.660000,pinch
78.900000,pinch
81.020000,pinch
83.100000,pinch
85.260000,pinch
87.460000,pinch
89.540000,pinch
91.760000,pinch
94.180000,pinch
96.400000,pinch
98.880000,pinch
101.260000,pinch
103.720000,pinch
106.000000,pinch
108.300000,pinch
110.380000,pinch
112.540000,pinch
114.880000,pinch
117.180000,pinch
119.700000,pinch
122.180000,pinch
124.840000,pinch
126.820000,pinch
129.040000,pinch
131.540000,pinch
133.560000,pinch
135.820000,pinch
144.820000,pinch
146.880000,pinch
148.820000,pinch
151.120000,pinch
153.120000,pinch
155.380000,pinch
157.680000,pinch
159.840000,pinch
162.100000,pinch
164.040000,pinch
166.000000,pinch
167.960000,pinch
170.300000,pinch
172.360000,pinch
174.380000,pinch
176.460000,pinch
178.840000,pinch
181.020000,pinch
183.540000,pinch
185.560000,pinch
187.740000,pinch
189.680000,pinch
191.760000,pinch
194.200000,pinch
196.480000,pinch
198.540000,pinch
200.780000,pinch
203.160000,pinch
205.300000,pinch
207.400000,pinch
209.580000,pinch
211.880000,pinch
214.700000,pinch
217.520000,pinch
219.980000,pinch
223.160000,pinch
225.980000,pinch
227.940000,pinch
231.080000,pinch
233.780000,pinch
236.720000,pinch
239.680000,pinch
242.020000,pinch
244.300000,pinch
249.340000,pinch
252.200000,pinch
254.580000,pinch
257.380000,pinch
260.160000,pinch
263.860000,pinch
266.480000,pinch
269.100000,pinch
272.180000,pinch
275.140000,pinch
277.980000,pinch
279.960000,pinch
281.940000,pinch
284.000000,pinch
286.100000,pinch
288.040000,pinch
290.300000,pinch
292.560000,pinch
294.980000,pinch
297.420000,pinch
299.820000,pinch
302.200000,pinch
304.180000,pinch
306.640000,pinch
308.960000,pinch
