event_time_s,label
2.520000,pinch
4.740000,pinch
7.100000,pinch
9.300000,pinch
11.480000,pinch
13.900000,pinch
16.160000,pinch
18.280000,pinch
20.920000,pinch
23.340000,pinch
25.400000,pinch
27.720000,pinch
29.940000,pinch
32.200000,pinch
34.780000,pinch
37.100000,pinch
39.680000,pinch
42.320000,pinch
45.160000,pinch
47.340000,pinch
50.100000,pinch
52.460000,pinch
55.220000,pinch
58.060000,pinch
61.100000,pinch
63.660000,pinch
66.400000,pinch
68.840000,pinch
71.560000,pinch
74.140000,pinch
76.780000,pinch
