event_time_s,label
3.320000,pinch
5.000000,pinch
6.740000,pinch
8.520000,pinch
10.440000,pinch
12.160000,pinch
14.180000,pinch
16.160000,pinch
18.380000,pinch
20.360000,pinch
22.520000,pinch
24.760000,pinch
26.480000,pinch
28.380000,pinch
30.520000,pinch
32.400000,pinch
34.240000,pinch
36.280000,pinch
38.080000,pinch
39.900000,pinch
41.820000,pinch
43.860000,pinch
45.760000,pinch
47.680000,pinch
49.580000,pinch
51.500000,pinch
53.340000,pinch
55.120000,pinch
56.760000,pinch
58.720000,pinch
