event_time_s,label
5.420000,pinch
7.700000,pinch
9.520000,pinch
11.820000,pinch
13.800000,pinch
15.880000,pinch
17.940000,pinch
20.120000,pinch
22.240000,pinch
24.280000,pinch
26.360000,pinch
28.180000,pinch
30.280000,pinch
32.300000,pinch
34.420000,pinch
36.380000,pinch
38.060000,pinch
39.720000,pinch
41.260000,pinch
42.840000,pinch
45.200000,pinch
47.140000,pinch
49.140000,pinch
50.960000,pinch
52.860000,pinch
54.640000,pinch
56.760000,pinch
58.660000,pinch
60.940000,pinch
62.700000,pinch
