event_time_s,label
2.180000,pinch
4.040000,pinch
6.080000,pinch
7.960000,pinch
9.880000,pinch
11.740000,pinch
13.620000,pinch
15.320000,pinch
17.220000,pinch
18.800000,pinch
21.040000,pinch
22.980000,pinch
24.860000,pinch
26.840000,pinch
28.620000,pinch
30.580000,pinch
32.420000,pinch
34.400000,pinch
36.640000,pinch
38.740000,pinch
41.020000,pinch
42.840000,pinch
44.800000,pinch
46.700000,pinch
48.640000,pinch
50.580000,pinch
52.440000,pinch
54.580000,pinch
56.760000,pinch
59.000000,pinch
