event_time_s,label
2.340000,pinch
4.800000,pinch
7.520000,pinch
10.100000,pinch
12.560000,pinch
15.160000,pinch
17.700000,pinch
20.120000,pinch
22.580000,pinch
24.740000,pinch
27.260000,pinch
29.520000,pinch
32.580000,pinch
35.840000,pinch
38.640000,pinch
41.700000,pinch
44.660000,pinch
47.420000,pinch
50.280000,pinch
53.540000,pinch
56.680000,pinch
60.040000,pinch
63.040000,pinch
65.520000,pinch
68.200000,pinch
71.640000,pinch
74.380000,pinch
77.440000,pinch
80.180000,pinch
83.020000,pinch
85.780000,pinch
88.080000,pinch
