event_time_s,label
4.540000,pinch
6.540000,pinch
8.300000,pinch
10.280000,pinch
12.540000,pinch
14.720000,pinch
16.620000,pinch
18.820000,pinch
20.880000,pinch
23.300000,pinch
25.660000,pinch
27.640000,pinch
29.720000,pinch
31.700000,pinch
33.820000,pinch
36.120000,pinch
38.140000,pinch
40.580000,pinch
42.560000,pinch
44.600000,pinch
46.500000,pinch
48.680000,pinch
50.860000,pinch
52.800000,pinch
55.000000,pinch
57.360000,pinch
59.500000,pinch
61.720000,pinch
63.920000,pinch
66.060000,pinch
67.960000,pinch
