event_time_s,label
2.380000,pinch
4.180000,pinch
5.960000,pinch
7.860000,pinch
9.840000,pinch
11.600000,pinch
13.580000,pinch
15.680000,pinch
17.440000,pinch
19.060000,pinch
21.100000,pinch
22.920000,pinch
24.740000,pinch
26.320000,pinch
28.400000,pinch
30.160000,pinch
31.900000,pinch
33.900000,pinch
35.840000,pinch
37.700000,pinch
39.500000,pinch
41.480000,pinch
43.300000,pinch
45.140000,pinch
46.960000,pinch
48.720000,pinch
50.420000,pinch
52.380000,pinch
53.960000,pinch
55.540000,pinch
57.460000,pinch
