event_time_s,label
14.160000,pinch
16.700000,pinch
19.120000,pinch
21.320000,pinch
23.800000,pinch
26.300000,pinch
28.960000,pinch
31.580000,pinch
34.320000,pinch
36.680000,pinch
39.120000,pinch
41.640000,pinch
44.160000,pinch
46.660000,pinch
49.340000,pinch
51.880000,pinch
54.780000,pinch
57.040000,pinch
59.560000,pinch
62.220000,pinch
64.580000,pinch
67.020000,pinch
69.460000,pinch
71.700000,pinch
74.140000,pinch
76.160000,pinch
78.440000,pinch
80.860000,pinch
83.280000,pinch
85.840000,pinch
88.640000,pinch
91.360000,pinch
93.520000,pinch
96.140000,pinch
98.480000,pinch
101.280000,pinch
103.760000,pinch
107.620000,pinch
110.800000,pinch
113.440000,pinch
115.840000,pinch
118.040000,pinch
120.180000,pinch
122.540000,pinch
124.880000,pinch
127.300000,pinch
129.620000,pinch
131.360000,pinch
133.280000,pinch
135.600000,pinch
137.720000,pinch
139.800000,pinch
141.940000,pinch
143.840000,pinch
145.780000,pinch
147.800000,pinch
149.740000,pinch
151.720000,pinch
153.740000,pinch
155.840000,pinch
157.780000,pinch
159.960000,pinch
162.060000,pinch
164.180000,pinch
166.440000,pinch
168.560000,pinch
170.760000,pinch
173.040000,pinch
175.360000,pinch
177.600000,pinch
179.740000,pinch
182.080000,pinch
184.300000,pinch
186.660000,pinch
189.020000,pinch
191.360000,pinch
193.800000,pinch
196.000000,pinch
198.360000,pinch
200.600000,pinch
202.840000,pinch
205.160000,pinch
207.360000,pinch
209.460000,pinch
211.940000,pinch
214.360000,pinch
216.820000,pinch
219.100000,pinch
221.300000,pinch
223.440000,pinch
225.980000,pinch
228.000000,pinch
230.120000,pinch
232.300000,pinch
234.700000,pinch
238.680000,pinch
240.920000,pinch
