event_time_s,label
2.040000,pinch
4.680000,pinch
7.600000,pinch
9.960000,pinch
12.440000,pinch
14.620000,pinch
16.720000,pinch
19.140000,pinch
21.860000,pinch
24.340000,pinch
26.740000,pinch
29.140000,pinch
31.640000,pinch
34.020000,pinch
36.820000,pinch
39.460000,pinch
41.380000,pinch
44.420000,pinch
46.680000,pinch
49.200000,pinch
51.600000,pinch
53.980000,pinch
57.040000,pinch
59.620000,pinch
62.320000,pinch
65.220000,pinch
67.680000,pinch
70.020000,pinch
72.620000,pinch
75.160000,pinch
