event_time_s,label
14.020000,pinch
15.280000,pinch
16.660000,pinch
18.040000,pinch
19.480000,pinch
20.940000,pinch
22.320000,pinch
24.040000,pinch
25.180000,pinch
26.280000,pinch
27.480000,pinch
28.760000,pinch
30.040000,pinch
31.340000,pinch
32.680000,pinch
34.000000,pinch
35.320000,pinch
36.440000,pinch
37.560000,pinch
38.940000,pinch
40.040000,pinch
41.340000,pinch
42.440000,pinch
43.720000,pinch
44.800000,pinch
46.220000,pinch
47.640000,pinch
49.140000,pinch
50.620000,pinch
52.080000,pinch
