event_time_s,label
4.180000,down
9.240000,down
15.160000,down
20.000000,down
25.100000,down
30.300000,down
35.020000,down
39.320000,down
44.280000,down
48.820000,down
53.220000,down
57.640000,down
62.440000,down
66.400000,down
71.020000,down
75.740000,down
80.200000,down
85.040000,down
89.760000,down
94.500000,down
98.460000,down
102.360000,down
106.840000,down
110.940000,down
115.140000,down
119.520000,down
124.260000,down
128.560000,down
133.240000,down
137.680000,down
142.860000,down
