event_time_s,label
4.940000,down
8.580000,down
13.440000,down
17.520000,down
21.040000,down
24.720000,down
28.840000,down
32.480000,down
36.140000,down
39.680000,down
44.500000,down
48.540000,down
52.840000,down
57.060000,down
60.540000,down
63.800000,down
67.340000,down
70.460000,down
73.700000,down
77.200000,down
80.800000,down
84.300000,down
87.740000,down
91.500000,down
95.100000,down
98.380000,down
102.340000,down
105.660000,down
110.200000,down
113.540000,down
117.200000,down
